pygame 1.9.4
Hello from the pygame community. https://www.pygame.org/contribute.html
Actor-Critic training
pygame 1.9.4
Hello from the pygame community. https://www.pygame.org/contribute.html
Episode finished after 50 timesteps, total rewards -50, global rewards -48.49173762594475 (g_ep 177), action: [0. 0.], time: 22:50:15.912060
Episode finished after 50 timesteps, total rewards -50, global rewards -48.531763201449394 (g_ep 181), action: [1. 0.], time: 22:50:24.625943
Episode finished after 50 timesteps, total rewards -50, global rewards -48.575371302603145 (g_ep 184), action: [0. 1.], time: 22:50:31.674683
Episode finished after 50 timesteps, total rewards -50, global rewards -48.631507357549076 (g_ep 188), action: [1. 0.], time: 22:50:40.735493
Episode finished after 50 timesteps, total rewards -50, global rewards -48.685431427947286 (g_ep 192), action: [0. 1.], time: 22:50:48.492403
Episode finished after 50 timesteps, total rewards -50, global rewards -48.737230674814754 (g_ep 196), action: [1. 0.], time: 22:50:57.147655
Episode finished after 50 timesteps, total rewards -50, global rewards -48.786988824676655 (g_ep 200), action: [0. 0.], time: 22:51:06.116882
Episode finished after 50 timesteps, total rewards -50, global rewards -48.84643844184998 (g_ep 205), action: [1.        0.3839553], time: 22:51:17.710225
Episode finished after 50 timesteps, total rewards -50, global rewards -48.8807003736886 (g_ep 208), action: [0. 0.], time: 22:51:27.291063
Episode finished after 50 timesteps, total rewards -50, global rewards -48.92595123242107 (g_ep 213), action: [0. 0.], time: 22:51:37.661463
Episode finished after 50 timesteps, total rewards -50, global rewards -48.96827303931826 (g_ep 217), action: [0. 1.], time: 22:51:46.940852
Episode finished after 50 timesteps, total rewards -50, global rewards -49.00892719815969 (g_ep 221), action: [0. 1.], time: 22:51:55.356681
Episode finished after 50 timesteps, total rewards -50, global rewards -49.03836305144715 (g_ep 224), action: [0. 0.], time: 22:52:03.133934
Episode finished after 50 timesteps, total rewards -50, global rewards -49.07625538415155 (g_ep 228), action: [1. 1.], time: 22:52:10.561685
Episode finished after 50 timesteps, total rewards -50, global rewards -49.066924630456114 (g_ep 227), action: [0. 0.], time: 22:52:09.210549
Episode finished after 50 timesteps, total rewards -50, global rewards -49.103691522986864 (g_ep 231), action: [0. 0.], time: 22:52:19.219189
Episode finished after 50 timesteps, total rewards -50, global rewards -49.13771955671948 (g_ep 236), action: [1. 0.], time: 22:52:30.369975
Episode finished after 50 timesteps, total rewards -50, global rewards -49.1716968466837 (g_ep 240), action: [1. 0.], time: 22:52:40.744669
Episode finished after 50 timesteps, total rewards -50, global rewards -49.204335295853944 (g_ep 244), action: [1. 0.], time: 22:52:50.687723
Episode finished after 50 timesteps, total rewards -50, global rewards -49.23568765989946 (g_ep 248), action: [0. 0.], time: 22:53:01.175567
Episode finished after 50 timesteps, total rewards -50, global rewards -49.265804615705655 (g_ep 252), action: [0. 0.], time: 22:53:10.505415
Episode finished after 50 timesteps, total rewards -50, global rewards -49.294734843286435 (g_ep 256), action: [1. 1.], time: 22:53:19.659481
Episode finished after 50 timesteps, total rewards -50, global rewards -49.32252510446893 (g_ep 260), action: [1. 0.], time: 22:53:29.574857
Episode finished after 50 timesteps, total rewards -50, global rewards -49.349220318477684 (g_ep 264), action: [1. 1.], time: 22:53:38.343922
Episode finished after 50 timesteps, total rewards -50, global rewards -49.37486363454059 (g_ep 268), action: [1. 1.], time: 22:53:48.502238
Episode finished after 50 timesteps, total rewards -50, global rewards -49.399496501633784 (g_ep 272), action: [1. 1.], time: 22:53:59.552408
Episode finished after 50 timesteps, total rewards -50, global rewards -49.423158735478374 (g_ep 276), action: [0. 1.], time: 22:54:11.433475
Episode finished after 50 timesteps, total rewards -50, global rewards -49.45142969706821 (g_ep 281), action: [1. 1.], time: 22:54:22.810715
Episode finished after 50 timesteps, total rewards -50, global rewards -49.47831510024123 (g_ep 286), action: [0. 0.], time: 22:54:32.546195
Episode finished after 50 timesteps, total rewards -50, global rewards -49.493809663448964 (g_ep 289), action: [1. 0.], time: 22:54:42.109727
Episode finished after 50 timesteps, total rewards -50, global rewards -49.51375558240852 (g_ep 293), action: [0. 1.], time: 22:54:51.592719
Episode finished after 50 timesteps, total rewards -50, global rewards -49.528197527855404 (g_ep 296), action: [0. 1.], time: 22:54:59.683516
Episode finished after 50 timesteps, total rewards -50, global rewards -49.541519543472276 (g_ep 301), action: [0. 0.], time: 22:55:11.451178
Episode finished after 50 timesteps, total rewards -50, global rewards -49.56398964776852 (g_ep 306), action: [1. 0.], time: 22:55:21.921606
Episode finished after 50 timesteps, total rewards -50, global rewards -49.58117019532775 (g_ep 310), action: [0. 1.], time: 22:55:29.158667
Episode finished after 50 timesteps, total rewards -50, global rewards -49.59767376076275 (g_ep 314), action: [0. 1.], time: 22:55:40.330899
Episode finished after 50 timesteps, total rewards -50, global rewards -49.61352701987039 (g_ep 318), action: [0. 0.], time: 22:55:50.391044
Episode finished after 50 timesteps, total rewards -50, global rewards -49.62875559731468 (g_ep 322), action: [1. 1.], time: 22:55:57.622942
Episode finished after 50 timesteps, total rewards -50, global rewards -49.643384108045645 (g_ep 326), action: [0. 1.], time: 22:56:06.170711
Episode finished after 50 timesteps, total rewards -50, global rewards -49.62813021708605 (g_ep 330), action: [1. 0.], time: 22:56:16.620743
Episode finished after 50 timesteps, total rewards -50, global rewards -49.64278337029329 (g_ep 334), action: [1. 0.], time: 22:56:25.186466
Episode finished after 50 timesteps, total rewards -50, global rewards -49.65685913079808 (g_ep 338), action: [0. 0.], time: 22:56:34.229287
Episode finished after 50 timesteps, total rewards -50, global rewards -49.670380250176706 (g_ep 342), action: [1. 0.], time: 22:56:43.462548
Episode finished after 50 timesteps, total rewards -50, global rewards -49.686534897667514 (g_ep 347), action: [0. 1.], time: 22:56:53.187843
Episode finished after 50 timesteps, total rewards -50, global rewards -49.695845124671884 (g_ep 350), action: [0. 0.], time: 22:57:01.329435
Episode finished after 50 timesteps, total rewards -50, global rewards -49.71075173993438 (g_ep 355), action: [0. 0.], time: 22:57:10.531497
Episode finished after 50 timesteps, total rewards -50, global rewards -49.72214927548152 (g_ep 359), action: [1. 0.], time: 22:57:19.520542
Episode finished after 50 timesteps, total rewards -50, global rewards -49.73309770265194 (g_ep 363), action: [1. 1.], time: 22:57:28.114451
Episode finished after 50 timesteps, total rewards -50, global rewards -49.743614718107615 (g_ep 367), action: [0. 1.], time: 22:57:37.508522
Episode finished after 50 timesteps, total rewards -50, global rewards -49.756180147979535 (g_ep 372), action: [1. 0.], time: 22:57:46.339960
Episode finished after 50 timesteps, total rewards -50, global rewards -49.76578762299035 (g_ep 376), action: [1. 1.], time: 22:57:55.169767
Episode finished after 50 timesteps, total rewards -50, global rewards -49.772743964799915 (g_ep 379), action: [0. 1.], time: 22:58:03.375230
Episode finished after 50 timesteps, total rewards -50, global rewards -49.78169875933838 (g_ep 383), action: [0. 1.], time: 22:58:11.063888
Episode finished after 50 timesteps, total rewards -50, global rewards -49.788182524487276 (g_ep 386), action: [0. 0.], time: 22:58:17.541504
Episode finished after 50 timesteps, total rewards -50, global rewards -49.7965289781742 (g_ep 390), action: [0. 0.], time: 22:58:26.637832
Episode finished after 50 timesteps, total rewards -50, global rewards -49.80454654828351 (g_ep 394), action: [0. 0.], time: 22:58:34.170424
Episode finished after 50 timesteps, total rewards -50, global rewards -49.81035171125294 (g_ep 397), action: [0. 1.], time: 22:58:42.979126
Episode finished after 50 timesteps, total rewards -50, global rewards -49.81782461052624 (g_ep 401), action: [1. 1.], time: 22:58:50.609928
Episode finished after 50 timesteps, total rewards -50, global rewards -49.826753017273795 (g_ep 406), action: [0. 0.], time: 22:59:01.593612
Episode finished after 50 timesteps, total rewards -50, global rewards -49.83357963964867 (g_ep 410), action: [0. 1.], time: 22:59:10.493865
Episode finished after 50 timesteps, total rewards -50, global rewards -49.840137265863746 (g_ep 414), action: [0. 0.], time: 22:59:16.802286
Episode finished after 50 timesteps, total rewards -50, global rewards -49.84488534893032 (g_ep 417), action: [0.4673264 0.       ], time: 22:59:23.770412
Episode finished after 50 timesteps, total rewards -50, global rewards -49.85248751023903 (g_ep 422), action: [1. 1.], time: 22:59:32.517513
Episode finished after 50 timesteps, total rewards -50, global rewards -49.85830009091044 (g_ep 426), action: [1. 0.], time: 22:59:42.194559
Episode finished after 50 timesteps, total rewards -50, global rewards -49.86388363271121 (g_ep 430), action: [1. 1.], time: 22:59:54.982251
Episode finished after 50 timesteps, total rewards -50, global rewards -49.86792642493605 (g_ep 433), action: [1. 0.], time: 23:00:01.082882
Episode finished after 50 timesteps, total rewards -50, global rewards -49.87313065076714 (g_ep 437), action: [1. 1.], time: 23:00:08.180682
Episode finished after 50 timesteps, total rewards -50, global rewards -49.86822980933562 (g_ep 441), action: [1. 0.], time: 23:00:16.237138
Episode finished after 50 timesteps, total rewards -50, global rewards -49.85382008061085 (g_ep 445), action: [0. 0.], time: 23:00:24.035833
Episode finished after 50 timesteps, total rewards -50, global rewards -49.85958015269266 (g_ep 449), action: [0. 1.], time: 23:00:31.017998
Episode finished after 50 timesteps, total rewards -50, global rewards -49.86511325495176 (g_ep 453), action: [0. 1.], time: 23:00:40.078146
Episode finished after 50 timesteps, total rewards -49, global rewards -49.83951752616643 (g_ep 456), action: [0. 1.], time: 23:00:47.406147
Episode finished after 50 timesteps, total rewards -50, global rewards -49.09463790200694 (g_ep 230), action: [0. 1.], time: 22:52:17.538928
Episode finished after 50 timesteps, total rewards -50, global rewards -49.13031278106263 (g_ep 234), action: [1. 1.], time: 22:52:28.425392
Episode finished after 50 timesteps, total rewards -50, global rewards -49.146342361152286 (g_ep 237), action: [1. 1.], time: 22:52:36.525574
Episode finished after 50 timesteps, total rewards -50, global rewards -49.17997987821686 (g_ep 241), action: [0. 0.], time: 22:52:47.499743
Episode finished after 50 timesteps, total rewards -50, global rewards -49.212291942895405 (g_ep 245), action: [0. 0.], time: 22:52:55.435598
Episode finished after 50 timesteps, total rewards -50, global rewards -49.243330783300465 (g_ep 249), action: [1. 0.], time: 22:53:05.571710
Episode finished after 50 timesteps, total rewards -50, global rewards -49.2731465695486 (g_ep 253), action: [0. 0.], time: 22:53:14.670802
Episode finished after 50 timesteps, total rewards -50, global rewards -49.30178749485357 (g_ep 257), action: [0. 1.], time: 22:53:25.831443
Episode finished after 50 timesteps, total rewards -50, global rewards -49.32929985342424 (g_ep 261), action: [1. 1.], time: 22:53:34.620969
Episode finished after 50 timesteps, total rewards -50, global rewards -49.355728115292905 (g_ep 265), action: [0. 0.], time: 22:53:42.790023
Episode finished after 50 timesteps, total rewards -50, global rewards -49.38111499819518 (g_ep 269), action: [0. 1.], time: 22:53:52.802408
Episode finished after 50 timesteps, total rewards -50, global rewards -49.40550153661744 (g_ep 273), action: [0. 1.], time: 22:54:01.814844
Episode finished after 50 timesteps, total rewards -50, global rewards -49.42892714812359 (g_ep 277), action: [1. 0.], time: 22:54:12.650597
Episode finished after 50 timesteps, total rewards -50, global rewards -49.445888582897176 (g_ep 280), action: [1. 1.], time: 22:54:22.342615
Episode finished after 50 timesteps, total rewards -50, global rewards -49.462346246096544 (g_ep 283), action: [0. 0.], time: 22:54:29.005643
Episode finished after 50 timesteps, total rewards -50, global rewards -49.48869662974643 (g_ep 288), action: [1. 1.], time: 22:54:39.628382
Episode finished after 50 timesteps, total rewards -50, global rewards -49.50884402263487 (g_ep 292), action: [0. 1.], time: 22:54:50.321276
Episode finished after 50 timesteps, total rewards -50, global rewards -49.53291555257685 (g_ep 297), action: [1. 0.], time: 22:55:00.435840
Episode finished after 50 timesteps, total rewards -50, global rewards -49.53688842774977 (g_ep 300), action: [1.        0.4651903], time: 22:55:10.207142
Episode finished after 50 timesteps, total rewards -50, global rewards -49.55513687151161 (g_ep 304), action: [1. 0.], time: 22:55:17.649781
Episode finished after 50 timesteps, total rewards -50, global rewards -49.57266625377793 (g_ep 308), action: [1. 1.], time: 22:55:25.066664
Episode finished after 50 timesteps, total rewards -50, global rewards -49.58535849337447 (g_ep 311), action: [1. 1.], time: 22:55:33.265341
Episode finished after 50 timesteps, total rewards -50, global rewards -49.601697023155126 (g_ep 315), action: [1. 0.], time: 22:55:42.191198
Episode finished after 50 timesteps, total rewards -50, global rewards -49.61739174967168 (g_ep 319), action: [0. 1.], time: 22:55:52.147548
Episode finished after 50 timesteps, total rewards -50, global rewards -49.63246804134153 (g_ep 323), action: [0. 0.], time: 22:56:00.718148
Episode finished after 50 timesteps, total rewards -48, global rewards -49.62695026696518 (g_ep 327), action: [1. 0.], time: 22:56:09.753143
Episode finished after 50 timesteps, total rewards -50, global rewards -49.63184891491519 (g_ep 331), action: [1. 0.], time: 22:56:18.670582
Episode finished after 50 timesteps, total rewards -50, global rewards -49.646355536590356 (g_ep 335), action: [0. 1.], time: 22:56:28.157038
Episode finished after 50 timesteps, total rewards -50, global rewards -49.6602905394901 (g_ep 339), action: [1. 0.], time: 22:56:36.426699
Episode finished after 50 timesteps, total rewards -50, global rewards -49.673676447674936 (g_ep 343), action: [0. 0.], time: 22:56:44.831847
Episode finished after 50 timesteps, total rewards -50, global rewards -49.68336858350254 (g_ep 346), action: [0. 1.], time: 22:56:52.845627
Episode finished after 50 timesteps, total rewards -50, global rewards -49.698886673425164 (g_ep 351), action: [0. 0.], time: 22:57:02.254220
Episode finished after 50 timesteps, total rewards -50, global rewards -49.70783004033776 (g_ep 354), action: [0. 0.], time: 22:57:09.451888
Episode finished after 50 timesteps, total rewards -50, global rewards -49.71934270250659 (g_ep 358), action: [0. 1.], time: 22:57:17.114432
Episode finished after 50 timesteps, total rewards -50, global rewards -49.73040171985044 (g_ep 362), action: [1. 1.], time: 22:57:24.129051
Episode finished after 50 timesteps, total rewards -50, global rewards -49.74102496778547 (g_ep 366), action: [1. 1.], time: 22:57:33.428754
Episode finished after 50 timesteps, total rewards -50, global rewards -49.751229617365105 (g_ep 370), action: [1. 1.], time: 22:57:41.159350
Episode finished after 50 timesteps, total rewards -50, global rewards -49.76103216303474 (g_ep 374), action: [1. 0.], time: 22:57:50.382587
Episode finished after 50 timesteps, total rewards -50, global rewards -49.77044844929284 (g_ep 378), action: [0. 0.], time: 22:58:02.462549
Episode finished after 50 timesteps, total rewards -50, global rewards -49.779493696301394 (g_ep 382), action: [1. 1.], time: 22:58:10.188494
Episode finished after 50 timesteps, total rewards -50, global rewards -49.7903006992424 (g_ep 387), action: [1. 1.], time: 22:58:18.304223
Episode finished after 50 timesteps, total rewards -50, global rewards -49.80057805150853 (g_ep 392), action: [0. 0.], time: 22:58:29.295207
Episode finished after 50 timesteps, total rewards -50, global rewards -49.80843607197267 (g_ep 396), action: [1. 0.], time: 22:58:38.309373
Episode finished after 50 timesteps, total rewards -50, global rewards -49.81598445507701 (g_ep 400), action: [1. 1.], time: 22:58:47.131503
Episode finished after 50 timesteps, total rewards -50, global rewards -49.82144990077676 (g_ep 403), action: [0. 1.], time: 22:58:54.313130
Episode finished after 50 timesteps, total rewards -50, global rewards -49.828485487101055 (g_ep 407), action: [1. 0.], time: 22:59:02.506490
Episode finished after 50 timesteps, total rewards -50, global rewards -49.83689140481966 (g_ep 412), action: [0. 1.], time: 22:59:11.359126
Episode finished after 50 timesteps, total rewards -50, global rewards -49.84331853427305 (g_ep 416), action: [1. 1.], time: 22:59:19.160466
Episode finished after 50 timesteps, total rewards -50, global rewards -49.84949240918174 (g_ep 420), action: [1. 1.], time: 22:59:27.098459
Episode finished after 50 timesteps, total rewards -50, global rewards -49.85396263513664 (g_ep 423), action: [1. 0.], time: 22:59:36.059007
Episode finished after 50 timesteps, total rewards -50, global rewards -49.85971709000133 (g_ep 427), action: [0. 1.], time: 22:59:43.730491
Episode finished after 50 timesteps, total rewards -50, global rewards -49.866592348420255 (g_ep 432), action: [1.         0.77234447], time: 22:59:56.906413
Episode finished after 50 timesteps, total rewards -50, global rewards -49.87184914218903 (g_ep 436), action: [0. 1.], time: 23:00:04.503377
Episode finished after 50 timesteps, total rewards -49, global rewards -49.86689879730871 (g_ep 440), action: [0. 1.], time: 23:00:13.909407
Episode finished after 50 timesteps, total rewards -50, global rewards -49.85234351576854 (g_ep 444), action: [1. 0.], time: 23:00:21.910310
Episode finished after 50 timesteps, total rewards -50, global rewards -49.85816177039663 (g_ep 448), action: [1. 0.], time: 23:00:30.627430
Episode finished after 50 timesteps, total rewards -50, global rewards -49.86375076257753 (g_ep 452), action: [1. 1.], time: 23:00:39.863893
Episode finished after 50 timesteps, total rewards -50, global rewards -49.84112235090477 (g_ep 457), action: [1. 0.], time: 23:00:48.475747
Episode finished after 50 timesteps, total rewards -50, global rewards -49.08549283031004 (g_ep 229), action: [0. 0.], time: 22:52:15.919838
Episode finished after 50 timesteps, total rewards -50, global rewards -49.12152806167942 (g_ep 233), action: [1. 0.], time: 22:52:27.205231
Episode finished after 50 timesteps, total rewards -50, global rewards -49.154878937540765 (g_ep 238), action: [1. 0.], time: 22:52:37.603474
Episode finished after 50 timesteps, total rewards -50, global rewards -49.188180079434694 (g_ep 242), action: [1. 0.], time: 22:52:47.774509
Episode finished after 50 timesteps, total rewards -50, global rewards -49.22016902346645 (g_ep 246), action: [0. 0.], time: 22:52:57.774782
Episode finished after 50 timesteps, total rewards -50, global rewards -49.25089747546746 (g_ep 250), action: [0. 0.], time: 22:53:07.130769
Episode finished after 50 timesteps, total rewards -50, global rewards -49.280415103853116 (g_ep 254), action: [1. 1.], time: 22:53:16.990016
Episode finished after 50 timesteps, total rewards -50, global rewards -49.308769619905036 (g_ep 258), action: [1. 0.], time: 22:53:26.419809
Episode finished after 50 timesteps, total rewards -50, global rewards -49.336006854889995 (g_ep 262), action: [1. 1.], time: 22:53:35.370815
Episode finished after 50 timesteps, total rewards -50, global rewards -49.36854912579857 (g_ep 267), action: [1. 1.], time: 22:53:45.588159
Episode finished after 50 timesteps, total rewards -50, global rewards -49.39343080973109 (g_ep 271), action: [1. 1.], time: 22:53:56.552962
Episode finished after 50 timesteps, total rewards -50, global rewards -49.41733205603876 (g_ep 275), action: [0. 1.], time: 22:54:07.544964
Episode finished after 50 timesteps, total rewards -50, global rewards -49.44029149787593 (g_ep 279), action: [1. 1.], time: 22:54:18.721207
Episode finished after 50 timesteps, total rewards -50, global rewards -49.46772278363558 (g_ep 284), action: [0. 0.], time: 22:54:29.214507
Episode finished after 50 timesteps, total rewards -50, global rewards -49.48353194923882 (g_ep 287), action: [1. 0.], time: 22:54:38.218154
Episode finished after 50 timesteps, total rewards -50, global rewards -49.50388285114633 (g_ep 291), action: [0. 1.], time: 22:54:47.435510
Episode finished after 50 timesteps, total rewards -50, global rewards -49.52343184631859 (g_ep 295), action: [0. 1.], time: 22:54:55.541504
Episode finished after 50 timesteps, total rewards -49, global rewards -49.53221053308058 (g_ep 299), action: [0. 0.], time: 22:55:06.823199
Episode finished after 50 timesteps, total rewards -50, global rewards -49.55064330455718 (g_ep 303), action: [1. 0.], time: 22:55:17.367413
Episode finished after 50 timesteps, total rewards -50, global rewards -49.56834975129084 (g_ep 307), action: [0. 1.], time: 22:55:24.712649
Episode finished after 50 timesteps, total rewards -50, global rewards -49.58950490844072 (g_ep 312), action: [0. 1.], time: 22:55:35.874810
Episode finished after 50 timesteps, total rewards -50, global rewards -49.609623252394336 (g_ep 317), action: [0. 0.], time: 22:55:46.041211
Episode finished after 50 timesteps, total rewards -50, global rewards -49.62121783217496 (g_ep 320), action: [1. 1.], time: 22:55:53.304016
Episode finished after 50 timesteps, total rewards -50, global rewards -49.636143360928116 (g_ep 324), action: [0. 1.], time: 22:56:01.840785
Episode finished after 50 timesteps, total rewards -50, global rewards -49.630680764295526 (g_ep 328), action: [1. 0.], time: 22:56:12.034290
Episode finished after 50 timesteps, total rewards -50, global rewards -49.635530425766035 (g_ep 332), action: [1. 0.], time: 22:56:20.190384
Episode finished after 50 timesteps, total rewards -50, global rewards -49.64989198122445 (g_ep 336), action: [0. 0.], time: 22:56:28.800965
Episode finished after 50 timesteps, total rewards -50, global rewards -49.6636876340952 (g_ep 340), action: [1. 0.], time: 22:56:37.910476
Episode finished after 50 timesteps, total rewards -50, global rewards -49.676939683198185 (g_ep 344), action: [0. 1.], time: 22:56:48.011719
Episode finished after 50 timesteps, total rewards -50, global rewards -49.68966954869084 (g_ep 348), action: [0. 0.], time: 22:56:56.152673
Episode finished after 50 timesteps, total rewards -50, global rewards -49.701897806690916 (g_ep 352), action: [0. 0.], time: 22:57:04.964236
Episode finished after 50 timesteps, total rewards -50, global rewards -49.71650778030968 (g_ep 357), action: [1. 0.], time: 22:57:14.172975
Episode finished after 50 timesteps, total rewards -50, global rewards -49.72767850489944 (g_ep 361), action: [1. 1.], time: 22:57:22.129895
Episode finished after 50 timesteps, total rewards -50, global rewards -49.738409058369164 (g_ep 365), action: [0. 1.], time: 22:57:31.796344
Episode finished after 50 timesteps, total rewards -50, global rewards -49.748716785217276 (g_ep 369), action: [1. 0.], time: 22:57:40.221755
Episode finished after 50 timesteps, total rewards -50, global rewards -49.75861834649974 (g_ep 373), action: [1. 1.], time: 22:57:49.195394
Episode finished after 50 timesteps, total rewards -50, global rewards -49.76812974676045 (g_ep 377), action: [0. 1.], time: 22:57:57.869578
Episode finished after 50 timesteps, total rewards -50, global rewards -49.77501652515191 (g_ep 380), action: [0. 1.], time: 22:58:05.350941
Episode finished after 50 timesteps, total rewards -50, global rewards -49.783881771745 (g_ep 384), action: [0. 0.], time: 22:58:12.234278
Episode finished after 50 timesteps, total rewards -50, global rewards -49.79239769224998 (g_ep 388), action: [0. 0.], time: 22:58:21.335500
Episode finished after 50 timesteps, total rewards -50, global rewards -49.798563688392456 (g_ep 391), action: [0. 0.], time: 22:58:28.229760
Episode finished after 50 timesteps, total rewards -50, global rewards -49.80650108280068 (g_ep 395), action: [0. 1.], time: 22:58:37.123587
Episode finished after 50 timesteps, total rewards -50, global rewards -49.814125712199 (g_ep 399), action: [1. 1.], time: 22:58:45.410798
Episode finished after 50 timesteps, total rewards -50, global rewards -49.823235401769 (g_ep 404), action: [0. 0.], time: 22:58:56.137482
Episode finished after 50 timesteps, total rewards -50, global rewards -49.830200632230046 (g_ep 408), action: [0. 1.], time: 22:59:05.068087
Episode finished after 50 timesteps, total rewards -50, global rewards -49.83524384325218 (g_ep 411), action: [0. 0.], time: 22:59:10.933207
Episode finished after 50 timesteps, total rewards -50, global rewards -49.841735893205104 (g_ep 415), action: [0.45831704 0.        ], time: 22:59:18.235219
Episode finished after 50 timesteps, total rewards -50, global rewards -49.84797213048661 (g_ep 419), action: [1. 1.], time: 22:59:27.050635
Episode finished after 50 timesteps, total rewards -50, global rewards -49.85542300878527 (g_ep 424), action: [1. 0.], time: 22:59:37.030263
Episode finished after 50 timesteps, total rewards -50, global rewards -49.86111991910132 (g_ep 428), action: [1. 1.], time: 22:59:46.550217
Episode finished after 50 timesteps, total rewards -50, global rewards -49.8652447963841 (g_ep 431), action: [1. 0.], time: 22:59:56.202959
Episode finished after 50 timesteps, total rewards -50, global rewards -49.870554689079825 (g_ep 435), action: [1. 1.], time: 23:00:03.355541
Episode finished after 50 timesteps, total rewards -50, global rewards -49.87565535081687 (g_ep 439), action: [1. 0.], time: 23:00:11.009090
Episode finished after 50 timesteps, total rewards -50, global rewards -49.86954751124226 (g_ep 442), action: [0. 0.], time: 23:00:18.484077
Episode finished after 50 timesteps, total rewards -50, global rewards -49.85528187980474 (g_ep 446), action: [0. 1.], time: 23:00:25.527261
Episode finished after 50 timesteps, total rewards -50, global rewards -49.86098435116573 (g_ep 450), action: [0. 1.], time: 23:00:34.551347
Episode finished after 50 timesteps, total rewards -48, global rewards -49.84646212240224 (g_ep 454), action: [0. 1.], time: 23:00:42.078144
Episode finished after 50 timesteps, total rewards -50, global rewards -49.842711127395724 (g_ep 458), action: [1. 1.], time: 23:00:49.383430
Episode finished after 50 timesteps, total rewards -50, global rewards -49.112654607756994 (g_ep 232), action: [0. 1.], time: 22:52:19.883638
Episode finished after 50 timesteps, total rewards -49, global rewards -49.129009653252005 (g_ep 235), action: [1. 1.], time: 22:52:30.179530
Episode finished after 50 timesteps, total rewards -50, global rewards -49.16333014816536 (g_ep 239), action: [1. 1.], time: 22:52:38.853654
Episode finished after 50 timesteps, total rewards -50, global rewards -49.19629827864035 (g_ep 243), action: [0. 0.], time: 22:52:49.738765
Episode finished after 50 timesteps, total rewards -50, global rewards -49.22796733323178 (g_ep 247), action: [0. 0.], time: 22:52:58.388003
Episode finished after 50 timesteps, total rewards -50, global rewards -49.25838850071278 (g_ep 251), action: [1. 0.], time: 22:53:08.116462
Episode finished after 50 timesteps, total rewards -50, global rewards -49.28761095281458 (g_ep 255), action: [0. 0.], time: 22:53:17.401656
Episode finished after 50 timesteps, total rewards -50, global rewards -49.31568192370599 (g_ep 259), action: [0. 1.], time: 22:53:28.364693
Episode finished after 50 timesteps, total rewards -50, global rewards -49.34264678634109 (g_ep 263), action: [1. 1.], time: 22:53:37.230438
Episode finished after 50 timesteps, total rewards -50, global rewards -49.362170834139974 (g_ep 266), action: [0. 0.], time: 22:53:45.572543
Episode finished after 50 timesteps, total rewards -50, global rewards -49.38730384821323 (g_ep 270), action: [0. 1.], time: 22:53:55.667698
Episode finished after 50 timesteps, total rewards -50, global rewards -49.41144652125127 (g_ep 274), action: [0. 1.], time: 22:54:05.315276
Episode finished after 50 timesteps, total rewards -50, global rewards -49.434637876642356 (g_ep 278), action: [1. 0.], time: 22:54:15.732570
Episode finished after 50 timesteps, total rewards -50, global rewards -49.45691540009752 (g_ep 282), action: [1. 1.], time: 22:54:25.407325
Episode finished after 50 timesteps, total rewards -50, global rewards -49.473045555799224 (g_ep 285), action: [0. 0.], time: 22:54:32.075616
Episode finished after 50 timesteps, total rewards -50, global rewards -49.49887156681447 (g_ep 290), action: [1. 1.], time: 22:54:42.838916
Episode finished after 50 timesteps, total rewards -50, global rewards -49.518618026584434 (g_ep 294), action: [0. 1.], time: 22:54:53.601536
Episode finished after 50 timesteps, total rewards -50, global rewards -49.537586397051086 (g_ep 298), action: [1. 0.], time: 22:55:03.517314
Episode finished after 50 timesteps, total rewards -50, global rewards -49.54610434803755 (g_ep 302), action: [1.        0.4780463], time: 22:55:13.386627
Episode finished after 50 timesteps, total rewards -50, global rewards -49.55958550279649 (g_ep 305), action: [1. 0.], time: 22:55:20.956106
Episode finished after 50 timesteps, total rewards -50, global rewards -49.576939591240155 (g_ep 309), action: [1. 1.], time: 22:55:28.320839
Episode finished after 50 timesteps, total rewards -50, global rewards -49.59360985935631 (g_ep 313), action: [1. 1.], time: 22:55:36.365990
Episode finished after 50 timesteps, total rewards -50, global rewards -49.605680052923574 (g_ep 316), action: [1. 0.], time: 22:55:45.164505
Episode finished after 50 timesteps, total rewards -50, global rewards -49.625005653853215 (g_ep 321), action: [0. 1.], time: 22:55:55.287183
Episode finished after 50 timesteps, total rewards -50, global rewards -49.639781927318836 (g_ep 325), action: [0. 0.], time: 22:56:04.102649
Episode finished after 50 timesteps, total rewards -49, global rewards -49.624373956652576 (g_ep 329), action: [1. 0.], time: 22:56:13.211785
Episode finished after 50 timesteps, total rewards -50, global rewards -49.63917512150837 (g_ep 333), action: [1. 0.], time: 22:56:22.055485
Episode finished after 50 timesteps, total rewards -50, global rewards -49.6533930614122 (g_ep 337), action: [0. 1.], time: 22:56:31.436020
Episode finished after 50 timesteps, total rewards -50, global rewards -49.66705075775425 (g_ep 341), action: [1. 0.], time: 22:56:39.979101
Episode finished after 50 timesteps, total rewards -50, global rewards -49.680170286366206 (g_ep 345), action: [0. 0.], time: 22:56:48.458069
Episode finished after 50 timesteps, total rewards -50, global rewards -49.69277285320393 (g_ep 349), action: [0. 1.], time: 22:56:56.531672
Episode finished after 50 timesteps, total rewards -50, global rewards -49.704878828624004 (g_ep 353), action: [0. 0.], time: 22:57:06.203687
