Episode 583 finished after 25 timesteps, total rewards -21
Episode 584 finished after 25 timesteps, total rewards -20
Episode 585 finished after 25 timesteps, total rewards -19
Episode 586 finished after 4 timesteps, total rewards 2
Episode 587 finished after 25 timesteps, total rewards -20
Episode 588 finished after 17 timesteps, total rewards -9
Episode 589 finished after 25 timesteps, total rewards -22
Episode 590 finished after 25 timesteps, total rewards -22
Episode 591 finished after 25 timesteps, total rewards -23
Episode 592 finished after 25 timesteps, total rewards -23
Episode 593 finished after 24 timesteps, total rewards -14
Episode 594 finished after 5 timesteps, total rewards 2
Episode 595 finished after 25 timesteps, total rewards -17
Episode 596 finished after 25 timesteps, total rewards -18
Episode 597 finished after 5 timesteps, total rewards 1
Episode 598 finished after 25 timesteps, total rewards -22
Episode 599 finished after 23 timesteps, total rewards -15
Episode 600 finished after 25 timesteps, total rewards -21
Episode 601 finished after 25 timesteps, total rewards -23
Episode 602 finished after 25 timesteps, total rewards -20
Episode 603 finished after 25 timesteps, total rewards -21
Episode 604 finished after 25 timesteps, total rewards -23
Episode 605 finished after 9 timesteps, total rewards -2
Episode 606 finished after 25 timesteps, total rewards -24
Episode 607 finished after 15 timesteps, total rewards -7
Episode 608 finished after 25 timesteps, total rewards -23
Episode 609 finished after 25 timesteps, total rewards -23
Episode 610 finished after 25 timesteps, total rewards -23
Episode 611 finished after 25 timesteps, total rewards -21
Episode 612 finished after 25 timesteps, total rewards -21
Episode 613 finished after 25 timesteps, total rewards -23
Episode 614 finished after 25 timesteps, total rewards -22
Episode 615 finished after 25 timesteps, total rewards -22
Episode 616 finished after 25 timesteps, total rewards -23
Episode 617 finished after 25 timesteps, total rewards -23
Episode 618 finished after 6 timesteps, total rewards 4
Episode 619 finished after 25 timesteps, total rewards -21
Episode 620 finished after 14 timesteps, total rewards -6
Episode 621 finished after 25 timesteps, total rewards -17
Episode 622 finished after 10 timesteps, total rewards -1
Episode 623 finished after 25 timesteps, total rewards -22
Episode 624 finished after 25 timesteps, total rewards -19
Episode 625 finished after 25 timesteps, total rewards -22
Episode 626 finished after 25 timesteps, total rewards -23
Episode 627 finished after 25 timesteps, total rewards -21
Episode 628 finished after 25 timesteps, total rewards -22
Episode 629 finished after 11 timesteps, total rewards -4
Episode 630 finished after 25 timesteps, total rewards -21
Episode 631 finished after 25 timesteps, total rewards -24
Episode 632 finished after 11 timesteps, total rewards -5
Episode 633 finished after 25 timesteps, total rewards -23
Episode 634 finished after 25 timesteps, total rewards -23
Episode 635 finished after 18 timesteps, total rewards -10
Episode 636 finished after 25 timesteps, total rewards -22
Episode 637 finished after 25 timesteps, total rewards -23
Episode 638 finished after 25 timesteps, total rewards -22
Episode 639 finished after 6 timesteps, total rewards 1
Episode 640 finished after 25 timesteps, total rewards -24
Episode 641 finished after 25 timesteps, total rewards -19
Episode 642 finished after 25 timesteps, total rewards -25
Episode 643 finished after 25 timesteps, total rewards -24
Episode 644 finished after 25 timesteps, total rewards -22
Episode 645 finished after 25 timesteps, total rewards -22
Episode 646 finished after 25 timesteps, total rewards -19
Episode 647 finished after 25 timesteps, total rewards -21
Episode 648 finished after 25 timesteps, total rewards -23
Episode 649 finished after 25 timesteps, total rewards -23
Episode 650 finished after 25 timesteps, total rewards -22
Episode 651 finished after 25 timesteps, total rewards -23
Episode 652 finished after 25 timesteps, total rewards -21
Episode 653 finished after 25 timesteps, total rewards -21
Episode 654 finished after 25 timesteps, total rewards -23
Episode 655 finished after 25 timesteps, total rewards -22
Episode 656 finished after 25 timesteps, total rewards -20
Episode 657 finished after 23 timesteps, total rewards -15
Episode 658 finished after 25 timesteps, total rewards -22
Episode 659 finished after 25 timesteps, total rewards -24
Episode 660 finished after 12 timesteps, total rewards -5
Episode 661 finished after 25 timesteps, total rewards -23
Episode 662 finished after 17 timesteps, total rewards -7
Episode 663 finished after 25 timesteps, total rewards -22
Episode 664 finished after 6 timesteps, total rewards 2
Episode 665 finished after 25 timesteps, total rewards -21
Episode 666 finished after 25 timesteps, total rewards -22
Episode 667 finished after 25 timesteps, total rewards -23
Episode 668 finished after 25 timesteps, total rewards -18
Episode 669 finished after 25 timesteps, total rewards -23
Episode 670 finished after 25 timesteps, total rewards -24
Episode 671 finished after 25 timesteps, total rewards -23
Episode 672 finished after 25 timesteps, total rewards -21
Episode 673 finished after 25 timesteps, total rewards -25
Episode 674 finished after 25 timesteps, total rewards -21
Episode 675 finished after 6 timesteps, total rewards 1
Episode 676 finished after 25 timesteps, total rewards -21
Episode 677 finished after 25 timesteps, total rewards -25
Episode 678 finished after 25 timesteps, total rewards -20
Episode 679 finished after 25 timesteps, total rewards -21
Episode 680 finished after 2 timesteps, total rewards 5
Episode 681 finished after 24 timesteps, total rewards -12
Episode 682 finished after 25 timesteps, total rewards -22
Episode 683 finished after 25 timesteps, total rewards -23
Episode 684 finished after 25 timesteps, total rewards -23
Episode 685 finished after 25 timesteps, total rewards -18
Episode 686 finished after 25 timesteps, total rewards -21
Episode 687 finished after 25 timesteps, total rewards -19
Episode 688 finished after 25 timesteps, total rewards -20
Episode 689 finished after 25 timesteps, total rewards -20
Episode 690 finished after 3 timesteps, total rewards 4
Episode 691 finished after 25 timesteps, total rewards -20
Episode 692 finished after 16 timesteps, total rewards -8
Episode 693 finished after 25 timesteps, total rewards -20
Episode 694 finished after 25 timesteps, total rewards -24
Episode 695 finished after 25 timesteps, total rewards -24
Episode 696 finished after 25 timesteps, total rewards -23
Episode 697 finished after 25 timesteps, total rewards -24
Episode 698 finished after 25 timesteps, total rewards -19
Episode 699 finished after 6 timesteps, total rewards 0
Episode 700 finished after 25 timesteps, total rewards -21
Episode 701 finished after 25 timesteps, total rewards -24
Episode 702 finished after 25 timesteps, total rewards -24
Episode 703 finished after 25 timesteps, total rewards -25
Episode 704 finished after 25 timesteps, total rewards -22
Episode 705 finished after 25 timesteps, total rewards -23
Episode 706 finished after 25 timesteps, total rewards -22
Episode 707 finished after 23 timesteps, total rewards -14
Episode 708 finished after 25 timesteps, total rewards -22
Episode 709 finished after 25 timesteps, total rewards -19
Episode 710 finished after 25 timesteps, total rewards -23
Episode 711 finished after 25 timesteps, total rewards -20
Episode 712 finished after 25 timesteps, total rewards -22
Episode 713 finished after 25 timesteps, total rewards -22
Episode 714 finished after 25 timesteps, total rewards -22
Episode 715 finished after 25 timesteps, total rewards -22
Episode 716 finished after 25 timesteps, total rewards -20
Episode 717 finished after 25 timesteps, total rewards -19
Episode 718 finished after 19 timesteps, total rewards -9
Episode 719 finished after 25 timesteps, total rewards -21
Episode 720 finished after 25 timesteps, total rewards -19
Episode 721 finished after 25 timesteps, total rewards -18
Episode 722 finished after 25 timesteps, total rewards -20
Episode 723 finished after 25 timesteps, total rewards -19
Episode 724 finished after 25 timesteps, total rewards -23
Episode 725 finished after 13 timesteps, total rewards -4
Episode 726 finished after 25 timesteps, total rewards -19
Episode 727 finished after 25 timesteps, total rewards -21
Episode 728 finished after 9 timesteps, total rewards 1
Episode 729 finished after 13 timesteps, total rewards -3
Episode 730 finished after 25 timesteps, total rewards -21
Episode 731 finished after 25 timesteps, total rewards -24
Episode 732 finished after 25 timesteps, total rewards -22
Episode 733 finished after 25 timesteps, total rewards -20
Episode 734 finished after 11 timesteps, total rewards -3
Episode 735 finished after 25 timesteps, total rewards -22
Episode 736 finished after 8 timesteps, total rewards -1
Episode 737 finished after 25 timesteps, total rewards -23
Episode 738 finished after 25 timesteps, total rewards -23
Episode 739 finished after 15 timesteps, total rewards -6
Episode 740 finished after 25 timesteps, total rewards -22
Episode 741 finished after 25 timesteps, total rewards -21
Episode 742 finished after 25 timesteps, total rewards -22
Episode 743 finished after 2 timesteps, total rewards 4
Episode 744 finished after 25 timesteps, total rewards -21
Episode 745 finished after 25 timesteps, total rewards -24
Episode 746 finished after 25 timesteps, total rewards -24
Episode 747 finished after 17 timesteps, total rewards -8
Episode 748 finished after 25 timesteps, total rewards -22
Episode 749 finished after 25 timesteps, total rewards -22
Episode 750 finished after 25 timesteps, total rewards -21
Episode 751 finished after 25 timesteps, total rewards -24
Episode 752 finished after 25 timesteps, total rewards -20
Episode 753 finished after 25 timesteps, total rewards -23
Episode 754 finished after 16 timesteps, total rewards -9
Episode 755 finished after 25 timesteps, total rewards -21
Episode 756 finished after 25 timesteps, total rewards -22
Episode 757 finished after 25 timesteps, total rewards -23
Episode 758 finished after 25 timesteps, total rewards -21
Episode 759 finished after 25 timesteps, total rewards -24
Episode 760 finished after 25 timesteps, total rewards -22
Episode 761 finished after 25 timesteps, total rewards -23
Episode 762 finished after 25 timesteps, total rewards -20
Episode 763 finished after 25 timesteps, total rewards -20
Episode 764 finished after 25 timesteps, total rewards -19
Episode 765 finished after 25 timesteps, total rewards -23
Episode 766 finished after 25 timesteps, total rewards -21
Episode 767 finished after 25 timesteps, total rewards -24
Episode 768 finished after 25 timesteps, total rewards -24
Episode 769 finished after 25 timesteps, total rewards -21
Episode 770 finished after 25 timesteps, total rewards -21
Episode 771 finished after 17 timesteps, total rewards -7
Episode 772 finished after 15 timesteps, total rewards -8
Episode 773 finished after 25 timesteps, total rewards -19
Episode 774 finished after 25 timesteps, total rewards -19
Episode 775 finished after 25 timesteps, total rewards -20
Episode 776 finished after 25 timesteps, total rewards -22
Episode 777 finished after 25 timesteps, total rewards -21
Episode 778 finished after 24 timesteps, total rewards -17
Episode 779 finished after 6 timesteps, total rewards 0
Episode 780 finished after 25 timesteps, total rewards -24
Episode 781 finished after 25 timesteps, total rewards -22
Episode 782 finished after 25 timesteps, total rewards -23
Episode 783 finished after 22 timesteps, total rewards -11
Episode 784 finished after 25 timesteps, total rewards -21
Episode 785 finished after 25 timesteps, total rewards -22
Episode 786 finished after 25 timesteps, total rewards -21
Episode 787 finished after 25 timesteps, total rewards -23
Episode 788 finished after 25 timesteps, total rewards -23
Episode 789 finished after 25 timesteps, total rewards -25
Episode 790 finished after 21 timesteps, total rewards -13
Episode 791 finished after 25 timesteps, total rewards -22
Episode 792 finished after 14 timesteps, total rewards -6
Episode 793 finished after 25 timesteps, total rewards -23
Episode 794 finished after 25 timesteps, total rewards -23
Episode 795 finished after 25 timesteps, total rewards -22
Episode 796 finished after 25 timesteps, total rewards -17
Episode 797 finished after 25 timesteps, total rewards -24
Episode 798 finished after 25 timesteps, total rewards -24
Episode 799 finished after 25 timesteps, total rewards -23
Episode 800 finished after 25 timesteps, total rewards -25
Episode 801 finished after 25 timesteps, total rewards -20
Episode 802 finished after 25 timesteps, total rewards -20
Episode 803 finished after 22 timesteps, total rewards -14
Episode 804 finished after 25 timesteps, total rewards -23
Episode 805 finished after 25 timesteps, total rewards -23
Episode 806 finished after 23 timesteps, total rewards -16
Episode 807 finished after 6 timesteps, total rewards 0
Episode 808 finished after 12 timesteps, total rewards -4
Episode 809 finished after 22 timesteps, total rewards -13
Episode 810 finished after 25 timesteps, total rewards -25
Episode 811 finished after 13 timesteps, total rewards -6
Episode 812 finished after 25 timesteps, total rewards -22
Episode 813 finished after 25 timesteps, total rewards -24
Episode 814 finished after 25 timesteps, total rewards -24
Episode 815 finished after 6 timesteps, total rewards 0
Episode 816 finished after 22 timesteps, total rewards -13
Episode 817 finished after 25 timesteps, total rewards -25
Episode 818 finished after 25 timesteps, total rewards -23
Episode 819 finished after 15 timesteps, total rewards -8
Episode 820 finished after 25 timesteps, total rewards -23
Episode 821 finished after 25 timesteps, total rewards -23
Episode 822 finished after 25 timesteps, total rewards -19
Episode 823 finished after 18 timesteps, total rewards -11
Episode 824 finished after 25 timesteps, total rewards -23
Episode 825 finished after 25 timesteps, total rewards -21
Episode 826 finished after 25 timesteps, total rewards -22
Episode 827 finished after 25 timesteps, total rewards -23
Episode 828 finished after 25 timesteps, total rewards -24
Episode 829 finished after 25 timesteps, total rewards -22
Episode 830 finished after 25 timesteps, total rewards -23
Episode 831 finished after 22 timesteps, total rewards -15
Episode 832 finished after 25 timesteps, total rewards -19
Episode 833 finished after 25 timesteps, total rewards -23
Episode 834 finished after 25 timesteps, total rewards -21
Episode 835 finished after 25 timesteps, total rewards -23
Episode 836 finished after 25 timesteps, total rewards -22
Episode 837 finished after 25 timesteps, total rewards -20
Episode 838 finished after 25 timesteps, total rewards -22
Episode 839 finished after 25 timesteps, total rewards -23
Episode 840 finished after 25 timesteps, total rewards -24
Episode 841 finished after 25 timesteps, total rewards -18
Episode 842 finished after 25 timesteps, total rewards -21
Episode 843 finished after 14 timesteps, total rewards -7
Episode 844 finished after 25 timesteps, total rewards -19
Episode 845 finished after 25 timesteps, total rewards -24
Episode 846 finished after 25 timesteps, total rewards -21
Episode 847 finished after 20 timesteps, total rewards -10
Episode 848 finished after 25 timesteps, total rewards -22
Episode 849 finished after 25 timesteps, total rewards -21
Episode 850 finished after 25 timesteps, total rewards -25
Episode 851 finished after 25 timesteps, total rewards -21
Episode 852 finished after 25 timesteps, total rewards -24
Episode 853 finished after 25 timesteps, total rewards -23
Episode 854 finished after 25 timesteps, total rewards -23
Episode 855 finished after 25 timesteps, total rewards -23
Episode 856 finished after 25 timesteps, total rewards -24
Episode 857 finished after 5 timesteps, total rewards 3
Episode 858 finished after 20 timesteps, total rewards -10
Episode 859 finished after 11 timesteps, total rewards -4
Episode 860 finished after 25 timesteps, total rewards -17
Episode 861 finished after 25 timesteps, total rewards -21
Episode 862 finished after 25 timesteps, total rewards -22
Episode 863 finished after 25 timesteps, total rewards -19
Episode 864 finished after 25 timesteps, total rewards -19
Episode 865 finished after 25 timesteps, total rewards -20
Episode 866 finished after 14 timesteps, total rewards -6
Episode 867 finished after 9 timesteps, total rewards 0
Episode 868 finished after 25 timesteps, total rewards -22
Episode 869 finished after 25 timesteps, total rewards -20
Episode 870 finished after 25 timesteps, total rewards -22
Episode 871 finished after 25 timesteps, total rewards -22
Episode 872 finished after 25 timesteps, total rewards -24
Episode 873 finished after 25 timesteps, total rewards -20
Episode 874 finished after 25 timesteps, total rewards -22
Episode 875 finished after 25 timesteps, total rewards -23
Episode 876 finished after 25 timesteps, total rewards -24
Episode 877 finished after 25 timesteps, total rewards -24
Episode 878 finished after 25 timesteps, total rewards -23
Episode 879 finished after 25 timesteps, total rewards -22
Episode 880 finished after 25 timesteps, total rewards -19
Episode 881 finished after 25 timesteps, total rewards -22
Episode 882 finished after 25 timesteps, total rewards -25
Episode 883 finished after 25 timesteps, total rewards -17
Episode 884 finished after 25 timesteps, total rewards -22
Episode 885 finished after 25 timesteps, total rewards -22
Episode 886 finished after 25 timesteps, total rewards -24
Episode 887 finished after 25 timesteps, total rewards -22
Episode 888 finished after 25 timesteps, total rewards -23
Episode 889 finished after 25 timesteps, total rewards -22
Episode 890 finished after 25 timesteps, total rewards -21
Episode 891 finished after 25 timesteps, total rewards -21
Episode 892 finished after 25 timesteps, total rewards -24
Episode 893 finished after 3 timesteps, total rewards 3
Episode 894 finished after 25 timesteps, total rewards -22
Episode 895 finished after 25 timesteps, total rewards -19
Episode 896 finished after 25 timesteps, total rewards -22
Episode 897 finished after 25 timesteps, total rewards -22
Episode 898 finished after 25 timesteps, total rewards -24
Episode 899 finished after 25 timesteps, total rewards -24
Episode 900 finished after 25 timesteps, total rewards -21
Episode 901 finished after 25 timesteps, total rewards -23
Episode 902 finished after 25 timesteps, total rewards -21
Episode 903 finished after 25 timesteps, total rewards -15
Episode 904 finished after 25 timesteps, total rewards -25
Episode 905 finished after 17 timesteps, total rewards -7
Episode 906 finished after 25 timesteps, total rewards -24
Episode 907 finished after 25 timesteps, total rewards -21
Episode 908 finished after 25 timesteps, total rewards -19
Episode 909 finished after 25 timesteps, total rewards -17
Episode 910 finished after 25 timesteps, total rewards -21
Episode 911 finished after 25 timesteps, total rewards -21
Episode 912 finished after 25 timesteps, total rewards -20
Episode 913 finished after 25 timesteps, total rewards -24
Episode 914 finished after 25 timesteps, total rewards -23
Episode 915 finished after 25 timesteps, total rewards -11
Episode 916 finished after 25 timesteps, total rewards -23
Episode 917 finished after 25 timesteps, total rewards -21
Episode 918 finished after 25 timesteps, total rewards -21
Episode 919 finished after 25 timesteps, total rewards -24
Episode 920 finished after 25 timesteps, total rewards -20
Episode 921 finished after 25 timesteps, total rewards -20
Episode 922 finished after 25 timesteps, total rewards -20
Episode 923 finished after 11 timesteps, total rewards -5
Episode 924 finished after 9 timesteps, total rewards 0
Episode 925 finished after 25 timesteps, total rewards -23
Episode 926 finished after 25 timesteps, total rewards -24
Episode 927 finished after 25 timesteps, total rewards -21
Episode 928 finished after 9 timesteps, total rewards -1
Episode 929 finished after 25 timesteps, total rewards -22
Episode 930 finished after 25 timesteps, total rewards -22
Episode 931 finished after 25 timesteps, total rewards -22
Episode 932 finished after 25 timesteps, total rewards -23
Episode 933 finished after 25 timesteps, total rewards -21
Episode 934 finished after 7 timesteps, total rewards 0
Episode 935 finished after 25 timesteps, total rewards -21
Episode 936 finished after 25 timesteps, total rewards -21
Episode 937 finished after 25 timesteps, total rewards -19
Episode 938 finished after 25 timesteps, total rewards -18
Episode 939 finished after 25 timesteps, total rewards -23
Episode 940 finished after 25 timesteps, total rewards -16
Episode 941 finished after 25 timesteps, total rewards -22
Episode 942 finished after 25 timesteps, total rewards -21
Episode 943 finished after 25 timesteps, total rewards -19
Episode 944 finished after 25 timesteps, total rewards -22
Episode 945 finished after 25 timesteps, total rewards -18
Episode 946 finished after 25 timesteps, total rewards -22
Episode 947 finished after 16 timesteps, total rewards -5
Episode 948 finished after 25 timesteps, total rewards -20
Episode 949 finished after 25 timesteps, total rewards -21
Episode 950 finished after 1 timesteps, total rewards 5
Episode 951 finished after 25 timesteps, total rewards -18
Episode 952 finished after 25 timesteps, total rewards -24
Episode 953 finished after 25 timesteps, total rewards -22
Episode 954 finished after 25 timesteps, total rewards -24
Episode 955 finished after 25 timesteps, total rewards -24
Episode 956 finished after 11 timesteps, total rewards -4
Episode 957 finished after 25 timesteps, total rewards -23
Episode 958 finished after 25 timesteps, total rewards -23
Episode 959 finished after 25 timesteps, total rewards -20
Episode 960 finished after 25 timesteps, total rewards -21
Episode 961 finished after 25 timesteps, total rewards -25
Episode 962 finished after 25 timesteps, total rewards -22
Episode 963 finished after 25 timesteps, total rewards -22
Episode 964 finished after 25 timesteps, total rewards -22
Episode 965 finished after 25 timesteps, total rewards -23
Episode 966 finished after 25 timesteps, total rewards -23
Episode 967 finished after 25 timesteps, total rewards -23
Episode 968 finished after 19 timesteps, total rewards -13
Episode 969 finished after 25 timesteps, total rewards -22
Episode 970 finished after 25 timesteps, total rewards -25
Episode 971 finished after 25 timesteps, total rewards -24
Episode 972 finished after 25 timesteps, total rewards -22
Episode 973 finished after 25 timesteps, total rewards -23
Episode 974 finished after 23 timesteps, total rewards -15
Episode 975 finished after 25 timesteps, total rewards -24
Episode 976 finished after 25 timesteps, total rewards -21
Episode 977 finished after 25 timesteps, total rewards -23
Episode 978 finished after 25 timesteps, total rewards -25
Episode 979 finished after 25 timesteps, total rewards -25
Episode 980 finished after 25 timesteps, total rewards -23
Episode 981 finished after 25 timesteps, total rewards -22
Episode 982 finished after 25 timesteps, total rewards -22
Episode 983 finished after 25 timesteps, total rewards -19
Episode 984 finished after 25 timesteps, total rewards -22
Episode 985 finished after 25 timesteps, total rewards -24
Episode 986 finished after 25 timesteps, total rewards -22
Episode 987 finished after 25 timesteps, total rewards -22
Episode 988 finished after 25 timesteps, total rewards -25
Episode 989 finished after 25 timesteps, total rewards -21
Episode 990 finished after 25 timesteps, total rewards -22
Episode 991 finished after 19 timesteps, total rewards -12
Episode 992 finished after 25 timesteps, total rewards -19
Episode 993 finished after 9 timesteps, total rewards 0
Episode 994 finished after 25 timesteps, total rewards -20
Episode 995 finished after 25 timesteps, total rewards -25
Episode 996 finished after 25 timesteps, total rewards -23
Episode 997 finished after 25 timesteps, total rewards -24
Episode 998 finished after 25 timesteps, total rewards -24
Episode 999 finished after 25 timesteps, total rewards -21
